code,year,gender,e0
FRACNP,1938,total,58.93
FRACNP,1939,total,59.55
FRACNP,1940,total,55.84
FRACNP,1941,total,57.45
FRACNP,1942,total,58.31
FRACNP,1943,total,58.41
FRACNP,1944,total,54.18
FRACNP,1945,total,57.03
FRACNP,1946,total,62.36
FRACNP,1947,total,63.95
FRACNP,1948,total,65.78
FRACNP,1949,total,64.9
FRACNP,1950,total,66.38
FRACNP,1951,total,66.09
FRACNP,1952,total,67.39
FRACNP,1953,total,67.32
FRACNP,1954,total,68.19
FRACNP,1955,total,68.44
FRACNP,1956,total,68.46
FRACNP,1957,total,68.89
FRACNP,1958,total,70.11
FRACNP,1959,total,70.17
FRACNP,1960,total,70.37
FRACNP,1961,total,70.96
FRACNP,1962,total,70.47
FRACNP,1963,total,70.32
FRACNP,1964,total,71.28
FRACNP,1965,total,71.11
FRACNP,1966,total,71.51
FRACNP,1967,total,71.5
FRACNP,1968,total,71.48
FRACNP,1969,total,71.2
FRACNP,1970,total,72.09
FRACNP,1971,total,72.07
FRACNP,1972,total,72.31
FRACNP,1973,total,72.47
FRACNP,1974,total,72.8
FRACNP,1975,total,72.9
FRACNP,1976,total,73.12
FRACNP,1977,total,73.73
FRACNP,1978,total,73.85
FRACNP,1979,total,74.12
FRACNP,1980,total,74.23
FRACNP,1981,total,74.4
FRACNP,1982,total,74.77
FRACNP,1983,total,74.74
FRACNP,1984,total,75.22
FRACNP,1985,total,75.31
FRACNP,1986,total,75.58
FRACNP,1987,total,76.15
FRACNP,1988,total,76.4
FRACNP,1989,total,76.54
FRACNP,1990,total,76.84
FRACNP,1991,total,77.01
FRACNP,1992,total,77.3
FRACNP,1993,total,77.35
FRACNP,1994,total,77.77
FRACNP,1995,total,77.87
FRACNP,1996,total,78.06
FRACNP,1997,total,78.43
FRACNP,1998,total,78.59
FRACNP,1999,total,78.75
FRACNP,2000,total,79.05
FRACNP,2001,total,79.23
FRACNP,2002,total,79.42
FRACNP,2003,total,79.43
FRACNP,2004,total,80.34
FRACNP,2005,total,80.34
FRACNP,2006,total,80.74
FRACNP,2007,total,80.96
FRACNP,2008,total,81.04
FRACNP,2009,total,81.16
FRACNP,2010,total,81.41
FRACNP,2011,total,81.79
FRACNP,2012,total,81.74
FRACNP,2013,total,81.98
FRACNP,2014,total,82.43
FRACNP,2015,total,82.15
FRACNP,2016,total,82.39
FRATNP,1816,total,40.1
FRATNP,1817,total,39.23
FRATNP,1818,total,38.6
FRATNP,1819,total,37.32
FRATNP,1820,total,39.28
FRATNP,1821,total,39.88
FRATNP,1822,total,38.37
FRATNP,1823,total,40.04
FRATNP,1824,total,39.21
FRATNP,1825,total,38.58
FRATNP,1826,total,37.8
FRATNP,1827,total,39.41
FRATNP,1828,total,37.6
FRATNP,1829,total,39.44
FRATNP,1830,total,39.63
FRATNP,1831,total,39.73
FRATNP,1832,total,35.87
FRATNP,1833,total,38.88
FRATNP,1834,total,35.09
